date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:11:13	13987/13987	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:11:12%20GMT	https://www.allegro.cc/manual/5/al_create_event_queue	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_create_event_queue.html	(from https://www.allegro.cc/manual/5/events.html)
18:11:14	13119/13119	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:11:13%20GMT	https://www.allegro.cc/manual/5/al_init_user_event_source	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_init_user_event_source.html	(from https://www.allegro.cc/manual/5/events.html)
18:11:15	12356/12356	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:11:15%20GMT	https://www.allegro.cc/manual/5/al_destroy_event_queue	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_destroy_event_queue.html	(from https://www.allegro.cc/manual/5/events.html)
18:11:17	9253/9253	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:11:16%20GMT	https://www.allegro.cc/manual/5/al_destroy_user_event_source	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_destroy_user_event_source.html	(from https://www.allegro.cc/manual/5/events.html)
18:11:18	9691/9691	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:11:18%20GMT	https://www.allegro.cc/manual/5/al_drop_next_event	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_drop_next_event.html	(from https://www.allegro.cc/manual/5/events.html)
18:11:19	12314/12314	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:11:19%20GMT	https://www.allegro.cc/manual/5/al_emit_user_event	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_emit_user_event.html	(from https://www.allegro.cc/manual/5/events.html)
18:11:21	12201/12201	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:11:21%20GMT	https://www.allegro.cc/manual/5/al_is_event_queue_empty	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_is_event_queue_empty.html	(from https://www.allegro.cc/manual/5/events.html)
18:11:23	10499/10499	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:11:22%20GMT	https://www.allegro.cc/manual/5/al_flush_event_queue	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_flush_event_queue.html	(from https://www.allegro.cc/manual/5/events.html)
18:11:24	8372/8372	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:11:23%20GMT	https://www.allegro.cc/manual/5/al_get_event_source_data	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_event_source_data.html	(from https://www.allegro.cc/manual/5/events.html)
18:11:26	11462/11462	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:11:25%20GMT	https://www.allegro.cc/manual/5/al_get_next_event	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_next_event.html	(from https://www.allegro.cc/manual/5/events.html)
18:11:27	10592/10592	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:11:27%20GMT	https://www.allegro.cc/manual/5/al_peek_next_event	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_peek_next_event.html	(from https://www.allegro.cc/manual/5/events.html)
18:11:29	14168/14168	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:11:28%20GMT	https://www.allegro.cc/manual/5/al_register_event_source	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_register_event_source.html	(from https://www.allegro.cc/manual/5/events.html)
18:11:31	8606/8606	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:11:30%20GMT	https://www.allegro.cc/manual/5/al_set_event_source_data	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_set_event_source_data.html	(from https://www.allegro.cc/manual/5/events.html)
18:11:32	9022/9022	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:11:32%20GMT	https://www.allegro.cc/manual/5/al_unref_user_event	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_unref_user_event.html	(from https://www.allegro.cc/manual/5/events.html)
18:11:33	10054/10054	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:11:33%20GMT	https://www.allegro.cc/manual/5/al_unregister_event_source	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_unregister_event_source.html	(from https://www.allegro.cc/manual/5/events.html)
18:11:35	13660/13660	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:11:34%20GMT	https://www.allegro.cc/manual/5/al_wait_for_event	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_wait_for_event.html	(from https://www.allegro.cc/manual/5/events.html)
18:11:36	10365/10365	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:11:36%20GMT	https://www.allegro.cc/manual/5/al_wait_for_event_timed	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_wait_for_event_timed.html	(from https://www.allegro.cc/manual/5/events.html)
18:11:38	11115/11115	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:11:37%20GMT	https://www.allegro.cc/manual/5/al_wait_for_event_until	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_wait_for_event_until.html	(from https://www.allegro.cc/manual/5/events.html)
18:11:40	8636/8636	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:11:39%20GMT	https://www.allegro.cc/manual/5/ALLEGRO_FILE	/home/joao/websites/Allegro/www.allegro.cc/manual/5/ALLEGRO_FILE.html	(from https://www.allegro.cc/manual/5/file.html)
18:11:41	11797/11797	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:11:40%20GMT	https://www.allegro.cc/manual/5/ALLEGRO_FILE_INTERFACE	/home/joao/websites/Allegro/www.allegro.cc/manual/5/ALLEGRO_FILE_INTERFACE.html	(from https://www.allegro.cc/manual/5/file.html)
18:11:42	6571/6571	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:11:42%20GMT	https://www.allegro.cc/manual/5/ALLEGRO_SEEK	/home/joao/websites/Allegro/www.allegro.cc/manual/5/ALLEGRO_SEEK.html	(from https://www.allegro.cc/manual/5/file.html)
18:11:44	9889/9889	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:11:43%20GMT	https://www.allegro.cc/manual/5/al_fopen	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fopen.html	(from https://www.allegro.cc/manual/5/file.html)
18:11:45	7405/7405	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:11:45%20GMT	https://www.allegro.cc/manual/5/al_fopen_interface	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fopen_interface.html	(from https://www.allegro.cc/manual/5/file.html)
18:11:47	8582/8582	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:11:46%20GMT	https://www.allegro.cc/manual/5/al_fclose	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fclose.html	(from https://www.allegro.cc/manual/5/file.html)
18:11:48	9140/9140	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:11:48%20GMT	https://www.allegro.cc/manual/5/al_fread	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fread.html	(from https://www.allegro.cc/manual/5/file.html)
18:11:50	7998/7998	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:11:49%20GMT	https://www.allegro.cc/manual/5/al_fwrite	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fwrite.html	(from https://www.allegro.cc/manual/5/file.html)
18:11:51	6763/6763	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:11:51%20GMT	https://www.allegro.cc/manual/5/al_fflush	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fflush.html	(from https://www.allegro.cc/manual/5/file.html)
18:11:52	7870/7870	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:11:52%20GMT	https://www.allegro.cc/manual/5/al_ftell	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_ftell.html	(from https://www.allegro.cc/manual/5/file.html)
18:11:54	8378/8378	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:11:53%20GMT	https://www.allegro.cc/manual/5/al_fseek	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fseek.html	(from https://www.allegro.cc/manual/5/file.html)
18:11:55	8718/8718	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:11:55%20GMT	https://www.allegro.cc/manual/5/al_feof	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_feof.html	(from https://www.allegro.cc/manual/5/file.html)
18:11:57	7006/7006	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:11:56%20GMT	https://www.allegro.cc/manual/5/al_ferror	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_ferror.html	(from https://www.allegro.cc/manual/5/file.html)
18:11:58	6884/6884	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:11:57%20GMT	https://www.allegro.cc/manual/5/al_fclearerr	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fclearerr.html	(from https://www.allegro.cc/manual/5/file.html)
18:12:00	7468/7468	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:11:59%20GMT	https://www.allegro.cc/manual/5/al_fungetc	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fungetc.html	(from https://www.allegro.cc/manual/5/file.html)
18:12:02	7204/7204	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:12:01%20GMT	https://www.allegro.cc/manual/5/al_fsize	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fsize.html	(from https://www.allegro.cc/manual/5/file.html)
18:12:03	7306/7306	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:12:03%20GMT	https://www.allegro.cc/manual/5/al_fgetc	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fgetc.html	(from https://www.allegro.cc/manual/5/file.html)
18:12:05	7028/7028	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:12:04%20GMT	https://www.allegro.cc/manual/5/al_fputc	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fputc.html	(from https://www.allegro.cc/manual/5/file.html)
18:12:06	7206/7206	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:12:06%20GMT	https://www.allegro.cc/manual/5/al_fread16le	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fread16le.html	(from https://www.allegro.cc/manual/5/file.html)
18:12:08	6981/6981	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:12:07%20GMT	https://www.allegro.cc/manual/5/al_fread16be	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fread16be.html	(from https://www.allegro.cc/manual/5/file.html)
18:12:09	6974/6974	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:12:09%20GMT	https://www.allegro.cc/manual/5/al_fwrite16le	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fwrite16le.html	(from https://www.allegro.cc/manual/5/file.html)
18:12:10	6813/6813	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:12:10%20GMT	https://www.allegro.cc/manual/5/al_fwrite16be	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fwrite16be.html	(from https://www.allegro.cc/manual/5/file.html)
18:12:11	8267/8267	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:12:11%20GMT	https://www.allegro.cc/manual/5/al_fread32le	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fread32le.html	(from https://www.allegro.cc/manual/5/file.html)
18:12:14	7222/7222	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:12:13%20GMT	https://www.allegro.cc/manual/5/al_fread32be	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fread32be.html	(from https://www.allegro.cc/manual/5/file.html)
18:12:15	7576/7576	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:12:14%20GMT	https://www.allegro.cc/manual/5/al_fwrite32le	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fwrite32le.html	(from https://www.allegro.cc/manual/5/file.html)
18:12:17	7055/7055	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:12:16%20GMT	https://www.allegro.cc/manual/5/al_fwrite32be	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fwrite32be.html	(from https://www.allegro.cc/manual/5/file.html)
18:12:18	7409/7409	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:12:18%20GMT	https://www.allegro.cc/manual/5/al_fgets	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fgets.html	(from https://www.allegro.cc/manual/5/file.html)
18:12:19	7341/7341	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:12:19%20GMT	https://www.allegro.cc/manual/5/al_fget_ustr	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fget_ustr.html	(from https://www.allegro.cc/manual/5/file.html)
18:12:21	8023/8023	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:12:21%20GMT	https://www.allegro.cc/manual/5/al_fputs	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fputs.html	(from https://www.allegro.cc/manual/5/file.html)
18:12:23	7073/7073	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:12:22%20GMT	https://www.allegro.cc/manual/5/al_fopen_fd	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fopen_fd.html	(from https://www.allegro.cc/manual/5/file.html)
18:12:24	7139/7139	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:12:24%20GMT	https://www.allegro.cc/manual/5/al_make_temp_file	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_make_temp_file.html	(from https://www.allegro.cc/manual/5/file.html)
18:12:26	8636/8636	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:12:25%20GMT	https://www.allegro.cc/manual/5/allegro_file	/home/joao/websites/Allegro/www.allegro.cc/manual/5/allegro_file-2.html	(from https://www.allegro.cc/manual/5/file.html)
18:12:27	7541/7541	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:12:27%20GMT	https://www.allegro.cc/manual/5/al_set_new_file_interface	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_set_new_file_interface.html	(from https://www.allegro.cc/manual/5/file.html)
18:12:29	8777/8777	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:12:28%20GMT	https://www.allegro.cc/manual/5/al_set_standard_file_interface	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_set_standard_file_interface.html	(from https://www.allegro.cc/manual/5/file.html)
18:12:31	7214/7214	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:12:30%20GMT	https://www.allegro.cc/manual/5/al_get_new_file_interface	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_new_file_interface.html	(from https://www.allegro.cc/manual/5/file.html)
18:12:33	7428/7428	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:12:32%20GMT	https://www.allegro.cc/manual/5/al_create_file_handle	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_create_file_handle.html	(from https://www.allegro.cc/manual/5/file.html)
18:12:34	6861/6861	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:12:33%20GMT	https://www.allegro.cc/manual/5/al_get_file_userdata	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_file_userdata.html	(from https://www.allegro.cc/manual/5/file.html)
18:12:36	8611/8611	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:12:35%20GMT	https://www.allegro.cc/manual/5/ALLEGRO_FS_ENTRY	/home/joao/websites/Allegro/www.allegro.cc/manual/5/ALLEGRO_FS_ENTRY.html	(from https://www.allegro.cc/manual/5/fshook.html)
18:12:37	6612/6612	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:12:37%20GMT	https://www.allegro.cc/manual/5/ALLEGRO_FILE_MODE	/home/joao/websites/Allegro/www.allegro.cc/manual/5/ALLEGRO_FILE_MODE.html	(from https://www.allegro.cc/manual/5/fshook.html)
18:12:39	8258/8258	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:12:38%20GMT	https://www.allegro.cc/manual/5/al_create_fs_entry	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_create_fs_entry.html	(from https://www.allegro.cc/manual/5/fshook.html)
18:12:40	8040/8040	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:12:40%20GMT	https://www.allegro.cc/manual/5/al_destroy_fs_entry	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_destroy_fs_entry.html	(from https://www.allegro.cc/manual/5/fshook.html)
18:12:42	8705/8705	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:12:41%20GMT	https://www.allegro.cc/manual/5/al_get_fs_entry_name	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_fs_entry_name.html	(from https://www.allegro.cc/manual/5/fshook.html)
18:12:44	6781/6781	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:12:43%20GMT	https://www.allegro.cc/manual/5/al_update_fs_entry	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_update_fs_entry.html	(from https://www.allegro.cc/manual/5/fshook.html)
18:12:45	7761/7761	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:12:44%20GMT	https://www.allegro.cc/manual/5/al_get_fs_entry_mode	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_fs_entry_mode.html	(from https://www.allegro.cc/manual/5/fshook.html)
18:12:47	7034/7034	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:12:46%20GMT	https://www.allegro.cc/manual/5/al_get_fs_entry_atime	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_fs_entry_atime.html	(from https://www.allegro.cc/manual/5/fshook.html)
18:12:48	6889/6889	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:12:48%20GMT	https://www.allegro.cc/manual/5/al_get_fs_entry_ctime	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_fs_entry_ctime.html	(from https://www.allegro.cc/manual/5/fshook.html)
18:12:49	6883/6883	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:12:49%20GMT	https://www.allegro.cc/manual/5/al_get_fs_entry_mtime	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_fs_entry_mtime.html	(from https://www.allegro.cc/manual/5/fshook.html)
18:12:51	6884/6884	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:12:50%20GMT	https://www.allegro.cc/manual/5/al_get_fs_entry_size	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_fs_entry_size.html	(from https://www.allegro.cc/manual/5/fshook.html)
18:12:52	6932/6932	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:12:52%20GMT	https://www.allegro.cc/manual/5/al_fs_entry_exists	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fs_entry_exists.html	(from https://www.allegro.cc/manual/5/fshook.html)
18:12:54	6720/6720	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:12:53%20GMT	https://www.allegro.cc/manual/5/al_remove_fs_entry	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_remove_fs_entry.html	(from https://www.allegro.cc/manual/5/fshook.html)
18:12:55	8180/8180	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:12:55%20GMT	https://www.allegro.cc/manual/5/al_filename_exists	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_filename_exists.html	(from https://www.allegro.cc/manual/5/fshook.html)
